ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000016.SH,2012-11-26,1563.198,1565.644,1569.359,1557.748,1568.753,-5.555,-0.3541,8560923.0,7646679.364
000016.SH,2012-11-27,1552.92,1559.461,1563.835,1551.56,1563.198,-10.278,-0.6575,11619656.0,9726978.178
000016.SH,2012-11-28,1542.074,1547.246,1549.345,1538.773,1552.92,-10.846,-0.6984,11608977.0,9306419.731
000016.SH,2012-11-29,1532.921,1541.841,1549.163,1530.572,1542.074,-9.153,-0.5936,11426423.0,8977813.544
000016.SH,2012-11-30,1547.759,1531.598,1550.111,1529.033,1532.921,14.838,0.968,12764586.0,10702616.931
000016.SH,2012-12-03,1532.176,1544.589,1557.652,1531.584,1547.759,-15.583,-1.0068,15942709.0,14109293.764
000016.SH,2012-12-04,1545.954,1529.333,1550.273,1528.28,1532.176,13.778,0.8992,13422758.0,12369660.298
000016.SH,2012-12-05,1601.736,1544.57,1608.112,1543.262,1545.954,55.782,3.6083,35083555.0,30830009.577
000016.SH,2012-12-06,1600.415,1599.528,1608.437,1590.039,1601.736,-1.321,-0.0825,19397373.0,18291814.574
000016.SH,2012-12-07,1634.919,1602.297,1637.544,1599.669,1600.415,34.504,2.1559,31809626.0,27337261.09
000016.SH,2012-12-10,1653.284,1642.078,1659.269,1640.562,1634.919,18.365,1.1233,30402229.0,24752551.604
000016.SH,2012-12-11,1645.009,1648.063,1657.647,1642.941,1653.284,-8.275,-0.5005,20039302.0,17861853.544
000016.SH,2012-12-12,1657.128,1645.627,1659.662,1642.792,1645.009,12.119,0.7367,20131344.0,17513566.757
000016.SH,2012-12-13,1635.626,1651.668,1654.785,1634.634,1657.128,-21.502,-1.2975,16461029.0,15292968.444
000016.SH,2012-12-14,1728.061,1637.611,1728.822,1637.611,1635.626,92.435,5.6514,47748303.0,41210669.862
000016.SH,2012-12-17,1738.852,1732.902,1750.1,1732.64,1728.061,10.791,0.6245,38227780.0,34321087.379
000016.SH,2012-12-18,1744.854,1734.95,1768.368,1725.564,1738.852,6.002,0.3452,34703474.0,31797100.681
000016.SH,2012-12-19,1744.018,1740.277,1759.72,1736.468,1744.854,-0.836,-0.0479,25016549.0,24909314.737
000016.SH,2012-12-20,1751.936,1735.798,1757.801,1725.852,1744.018,7.918,0.454,25798834.0,25567567.546
000016.SH,2012-12-21,1737.989,1753.248,1769.77,1732.987,1751.936,-13.947,-0.7961,25337049.0,24740344.49
000016.SH,2012-12-24,1746.438,1733.406,1759.674,1731.843,1737.989,8.449,0.4861,19109019.0,21386826.292
000016.SH,2012-12-25,1798.882,1739.741,1808.343,1734.599,1746.438,52.444,3.0029,36399072.0,35603057.269
000016.SH,2012-12-26,1800.564,1796.605,1806.085,1792.855,1798.882,1.682,0.0935,25512386.0,25859593.149
000016.SH,2012-12-27,1786.779,1805.828,1816.904,1785.863,1800.564,-13.785,-0.7656,24965547.0,25316964.681
000016.SH,2012-12-28,1817.852,1789.689,1819.651,1789.422,1786.779,31.073,1.7391,26285552.0,26005738.026
000016.SH,2012-12-31,1857.68,1821.98,1858.32,1821.98,1817.852,39.828,2.1909,32880988.0,31838655.845
000016.SH,2013-01-04,1870.5,1885.964,1899.88,1849.779,1857.68,12.82,0.6901,39205649.0,39918820.869
000016.SH,2013-01-07,1880.262,1865.058,1892.13,1857.276,1870.5,9.762,0.5219,28529499.0,29047314.861
000016.SH,2013-01-08,1857.688,1879.848,1883.142,1846.29,1880.262,-22.574,-1.2006,25348552.0,28592800.185
000016.SH,2013-01-09,1855.342,1851.607,1861.374,1839.011,1857.688,-2.346,-0.1263,25102113.0,27479952.838
000016.SH,2013-01-10,1855.487,1854.987,1875.581,1843.345,1855.342,0.145,0.0078,25129345.0,26215851.793
000016.SH,2013-01-11,1818.984,1857.765,1863.27,1810.836,1855.487,-36.503,-1.9673,26437823.0,26793508.679
000016.SH,2013-01-14,1893.1,1811.315,1900.41,1811.066,1818.984,74.116,4.0746,35861754.0,37504710.761
000016.SH,2013-01-15,1900.051,1892.506,1907.652,1889.686,1893.1,6.951,0.3672,32659328.0,34532269.093
000016.SH,2013-01-16,1877.0,1895.231,1898.234,1851.33,1900.051,-23.051,-1.2132,31643989.0,34462185.706
000016.SH,2013-01-17,1854.936,1871.639,1872.149,1844.452,1877.0,-22.064,-1.1755,23301845.0,24757645.778
000016.SH,2013-01-18,1886.794,1867.763,1897.607,1854.656,1854.936,31.858,1.7175,25629170.0,27241991.921
000016.SH,2013-01-21,1898.438,1890.85,1899.002,1871.67,1886.794,11.644,0.6171,31428562.0,33266653.904
000016.SH,2013-01-22,1898.502,1895.004,1917.459,1878.45,1898.438,0.064,0.0034,41290890.0,38699040.854
000016.SH,2013-01-23,1910.135,1890.693,1911.196,1885.268,1898.502,11.633,0.6127,28708680.0,26471549.11
000016.SH,2013-01-24,1900.176,1909.92,1961.979,1885.459,1910.135,-9.959,-0.5214,46362517.0,45027602.055
000016.SH,2013-01-25,1886.454,1898.281,1905.38,1881.131,1900.176,-13.722,-0.7221,21809224.0,23121684.514
000016.SH,2013-01-28,1957.395,1890.885,1958.196,1890.885,1886.454,70.941,3.7605,40011939.0,42903720.708
000016.SH,2013-01-29,1982.623,1959.798,1993.195,1950.483,1957.395,25.228,1.2889,41983989.0,45297085.361
000016.SH,2013-01-30,1989.315,1984.916,1991.659,1969.775,1982.623,6.692,0.3375,40256772.0,40584410.387
000016.SH,2013-01-31,1993.252,1992.479,2000.649,1976.703,1989.315,3.937,0.1979,37917418.0,36693048.338
000016.SH,2013-02-01,2055.724,1984.965,2058.052,1979.099,1993.252,62.472,3.1342,43939580.0,48056952.723
000016.SH,2013-02-04,2065.394,2068.022,2087.931,2050.688,2055.724,9.67,0.4704,55089818.0,60276858.401
000016.SH,2013-02-05,2068.952,2044.162,2076.932,2035.369,2065.394,3.558,0.1723,50456802.0,48274217.696
000016.SH,2013-02-06,2078.494,2069.341,2088.446,2063.988,2068.952,9.542,0.4612,35202126.0,36872236.462
000016.SH,2013-02-07,2048.575,2074.48,2077.484,2014.752,2078.494,-29.919,-1.4395,43496464.0,46145289.824
000016.SH,2013-02-08,2042.422,2044.141,2061.012,2022.892,2048.575,-6.153,-0.3004,34424608.0,36099049.227
000016.SH,2013-02-18,2014.577,2051.922,2055.411,2013.217,2042.422,-27.845,-1.3633,32958719.0,34844945.532
000016.SH,2013-02-19,1981.074,2011.386,2018.906,1971.428,2014.577,-33.503,-1.663,31312885.0,33073491.879
000016.SH,2013-02-20,1978.303,1982.434,1984.325,1948.699,1981.074,-2.771,-0.1399,29397312.0,30302361.962
000016.SH,2013-02-21,1897.896,1955.167,1955.167,1876.324,1978.303,-80.407,-4.0644,44900040.0,46202057.395
000016.SH,2013-02-22,1883.475,1895.429,1902.661,1878.342,1897.896,-14.421,-0.7598,25565221.0,27199426.483
000016.SH,2013-02-25,1890.765,1893.442,1912.032,1879.841,1883.475,7.29,0.3871,22271335.0,22677560.239
000016.SH,2013-02-26,1865.129,1874.047,1916.764,1863.011,1890.765,-25.636,-1.3559,36884580.0,38058465.346
000016.SH,2013-02-27,1889.476,1871.435,1907.203,1869.511,1865.129,24.347,1.3054,28667309.0,28893671.352
000016.SH,2013-02-28,1956.606,1906.125,1957.488,1886.741,1889.476,67.13,3.5528,39611086.0,42105790.251
000016.SH,2013-03-01,1944.423,1955.728,1963.597,1911.657,1956.606,-12.183,-0.6227,32482814.0,36324799.866
000016.SH,2013-03-04,1841.624,1904.43,1904.951,1828.549,1944.423,-102.799,-5.2869,48133501.0,49868903.303
000016.SH,2013-03-05,1916.709,1844.287,1917.181,1843.159,1841.624,75.085,4.0771,40242321.0,40861173.42
000016.SH,2013-03-06,1933.699,1925.519,1943.926,1907.623,1916.709,16.99,0.8864,36144745.0,37864531.747
000016.SH,2013-03-07,1902.374,1922.929,1937.946,1881.669,1933.699,-31.325,-1.62,32461904.0,35799074.128
000016.SH,2013-03-08,1901.481,1906.355,1917.049,1889.377,1902.374,-0.893,-0.0469,23858347.0,26080937.976
000016.SH,2013-03-11,1879.818,1895.046,1899.309,1867.366,1901.481,-21.663,-1.1393,19386327.0,21039587.775
000016.SH,2013-03-12,1854.618,1878.536,1900.357,1837.83,1879.818,-25.2,-1.3406,28375102.0,28646032.758
000016.SH,2013-03-13,1835.612,1853.016,1860.06,1827.646,1854.618,-19.006,-1.0248,21946981.0,21872477.427
000016.SH,2013-03-14,1838.358,1830.713,1850.43,1824.131,1835.612,2.746,0.1496,20720849.0,21599515.035
000016.SH,2013-03-15,1841.32,1835.61,1894.248,1815.366,1838.358,2.962,0.1611,38325471.0,38589034.136
000016.SH,2013-03-18,1811.239,1829.393,1841.906,1809.439,1841.32,-30.081,-1.6337,25927284.0,27458292.401
000016.SH,2013-03-19,1830.959,1813.322,1836.033,1805.557,1811.239,19.72,1.0888,21901416.0,22452103.512
000016.SH,2013-03-20,1905.765,1833.358,1905.895,1833.358,1830.959,74.806,4.0856,40866175.0,42074808.028
000016.SH,2013-03-21,1902.295,1906.848,1912.961,1890.54,1905.765,-3.47,-0.1821,26519125.0,28194018.211
000016.SH,2013-03-22,1904.462,1900.149,1913.266,1893.169,1902.295,2.167,0.1139,20038064.0,20587012.339
000016.SH,2013-03-25,1901.932,1913.791,1927.371,1898.27,1904.462,-2.53,-0.1328,23625148.0,24746440.03
000016.SH,2013-03-26,1861.259,1891.314,1894.661,1852.156,1901.932,-40.673,-2.1385,28406639.0,28163692.124
000016.SH,2013-03-27,1868.44,1863.515,1891.276,1854.822,1861.259,7.181,0.3858,23942410.0,23231255.716
000016.SH,2013-03-28,1791.643,1816.85,1816.85,1782.235,1868.44,-76.797,-4.1102,44979129.0,41471507.579
000016.SH,2013-03-29,1793.194,1791.572,1797.376,1774.924,1791.643,1.551,0.0866,25793779.0,24295416.144
000016.SH,2013-04-01,1784.071,1781.793,1796.293,1779.1,1793.194,-9.123,-0.5088,17725718.0,16937451.986
000016.SH,2013-04-02,1783.217,1785.568,1805.739,1771.37,1784.071,-0.854,-0.0479,22046604.0,21155916.242
000016.SH,2013-04-03,1789.666,1787.981,1805.007,1782.785,1783.217,6.449,0.3616,18750240.0,17034243.677
000016.SH,2013-04-08,1773.103,1755.763,1775.338,1747.66,1789.666,-16.563,-0.9255,19582654.0,18943130.094
000016.SH,2013-04-09,1788.633,1776.828,1800.57,1776.828,1773.103,15.53,0.8759,19777794.0,21114249.103
000016.SH,2013-04-10,1787.928,1787.74,1794.221,1775.611,1788.633,-0.705,-0.0394,17215201.0,17613418.015
000016.SH,2013-04-11,1784.128,1802.507,1808.285,1782.897,1787.928,-3.8,-0.2125,16193326.0,15638172.984
000016.SH,2013-04-12,1774.505,1783.091,1794.335,1773.5,1784.128,-9.623,-0.5394,14354895.0,14095809.18
000016.SH,2013-04-15,1759.802,1768.206,1777.135,1754.7,1774.505,-14.703,-0.8286,17433015.0,15508401.189
000016.SH,2013-04-16,1772.643,1746.314,1774.071,1739.218,1759.802,12.841,0.7297,22379943.0,22179049.754
000016.SH,2013-04-17,1761.617,1769.811,1774.493,1747.413,1772.643,-11.026,-0.622,16511135.0,17368577.029
000016.SH,2013-04-18,1768.15,1745.942,1772.611,1740.26,1761.617,6.533,0.3709,17537744.0,18038752.316
000016.SH,2013-04-19,1827.983,1772.641,1836.611,1771.5,1768.15,59.833,3.3839,33057170.0,33651064.369
000016.SH,2013-04-22,1823.947,1820.027,1830.994,1814.867,1827.983,-4.036,-0.2208,21621229.0,22455788.321
000016.SH,2013-04-23,1760.677,1828.09,1828.09,1759.415,1823.947,-63.27,-3.4689,23227788.0,23725577.059
000016.SH,2013-04-24,1793.885,1764.029,1809.126,1755.439,1760.677,33.208,1.8861,22392291.0,21622750.877
000016.SH,2013-04-25,1778.294,1786.862,1800.561,1762.172,1793.885,-15.591,-0.8691,20584645.0,20117620.592
000016.SH,2013-04-26,1766.037,1786.638,1793.946,1760.223,1778.294,-12.257,-0.6893,16714033.0,15795388.917
000016.SH,2013-05-02,1763.05,1758.379,1766.141,1745.571,1766.037,-2.987,-0.1691,17926222.0,16995491.392
000016.SH,2013-05-03,1795.489,1770.686,1821.379,1770.322,1763.05,32.439,1.8399,24561653.0,23916880.535
000016.SH,2013-05-06,1816.598,1804.889,1826.192,1801.364,1795.489,21.109,1.1757,21997266.0,21128847.009
000016.SH,2013-05-07,1817.925,1812.033,1824.511,1800.268,1816.598,1.327,0.073,19382042.0,21035612.216
000016.SH,2013-05-08,1824.377,1826.432,1842.126,1814.956,1817.925,6.452,0.3549,21146420.0,21662568.694
000016.SH,2013-05-09,1807.862,1825.384,1826.969,1794.421,1824.377,-16.515,-0.9052,19442053.0,20409966.788
000016.SH,2013-05-10,1819.117,1804.175,1823.471,1798.986,1807.862,11.255,0.6226,16322284.0,16507762.194
000016.SH,2013-05-13,1810.724,1819.556,1823.036,1800.306,1819.117,-8.393,-0.4614,17360638.0,18035135.433
000016.SH,2013-05-14,1785.575,1806.175,1807.035,1776.695,1810.724,-25.149,-1.3889,18312642.0,19248866.737
000016.SH,2013-05-15,1789.431,1787.836,1795.38,1781.219,1785.575,3.856,0.216,12433946.0,13780608.939
000016.SH,2013-05-16,1821.453,1785.709,1822.674,1770.406,1789.431,32.022,1.7895,24404904.0,25121620.768
000016.SH,2013-05-17,1843.809,1819.516,1849.875,1810.316,1821.453,22.356,1.2274,27563300.0,27555413.537
000016.SH,2013-05-20,1861.252,1848.324,1877.27,1841.415,1843.809,17.443,0.946,29655707.0,29995682.402
000016.SH,2013-05-21,1851.084,1858.141,1863.026,1840.2,1861.252,-10.168,-0.5463,19781473.0,20626739.314
000016.SH,2013-05-22,1858.198,1850.747,1862.734,1847.466,1851.084,7.114,0.3843,19133827.0,21001127.122
000016.SH,2013-05-23,1823.737,1849.256,1855.027,1822.374,1858.198,-34.461,-1.8545,20471737.0,21947539.161
000016.SH,2013-05-24,1829.141,1831.716,1842.863,1814.569,1823.737,5.404,0.2963,16197644.0,16997014.793
000016.SH,2013-05-27,1827.263,1825.225,1838.85,1821.157,1829.141,-1.878,-0.1027,17878808.0,18353927.189
000016.SH,2013-05-28,1870.094,1827.604,1870.251,1821.239,1827.263,42.831,2.344,30700597.0,29822925.668
000016.SH,2013-05-29,1861.702,1873.085,1882.751,1860.402,1870.094,-8.392,-0.4487,26003403.0,25979174.705
000016.SH,2013-05-30,1855.456,1855.758,1866.896,1848.555,1861.702,-6.246,-0.3355,20551810.0,20524560.398
000016.SH,2013-05-31,1841.366,1859.238,1865.552,1839.348,1855.456,-14.09,-0.7594,17447055.0,17945419.919
000016.SH,2013-06-03,1838.64,1840.4,1854.38,1833.842,1841.366,-2.726,-0.148,17088020.0,17682929.571
000016.SH,2013-06-04,1819.503,1837.637,1837.637,1815.686,1838.64,-19.137,-1.0408,18492950.0,18052363.367
000016.SH,2013-06-05,1806.821,1818.811,1820.118,1799.744,1819.503,-12.682,-0.697,13815322.0,13887115.124
000016.SH,2013-06-06,1784.702,1801.491,1803.814,1782.478,1806.821,-22.119,-1.2242,14978733.0,15526725.316
000016.SH,2013-06-07,1760.224,1783.856,1793.129,1755.599,1784.702,-24.478,-1.3715,19886841.0,19829006.251
000016.SH,2013-06-13,1700.802,1733.142,1733.142,1679.664,1760.224,-59.422,-3.3758,25370672.0,23937688.88
000016.SH,2013-06-14,1704.147,1703.08,1706.964,1692.312,1700.802,3.345,0.1967,18278298.0,16443113.513
000016.SH,2013-06-17,1692.476,1709.478,1712.939,1689.492,1704.147,-11.671,-0.6849,14645073.0,13951434.642
000016.SH,2013-06-18,1704.222,1701.23,1711.055,1690.117,1692.476,11.746,0.694,14008001.0,14866496.703
000016.SH,2013-06-19,1687.613,1697.599,1697.599,1668.07,1704.222,-16.609,-0.9746,15878339.0,16565166.598
000016.SH,2013-06-20,1631.554,1677.931,1677.931,1629.753,1687.613,-56.059,-3.3218,18641448.0,17141967.052
000016.SH,2013-06-21,1633.164,1606.971,1645.929,1598.468,1631.554,1.61,0.0987,21187090.0,19601008.078
000016.SH,2013-06-24,1525.166,1625.445,1625.445,1524.28,1633.164,-107.998,-6.6128,33274220.0,28395314.535
000016.SH,2013-06-25,1526.803,1508.515,1529.376,1422.984,1525.166,1.637,0.1073,40517109.0,32359445.907
000016.SH,2013-06-26,1509.682,1529.052,1529.052,1487.309,1526.803,-17.121,-1.1214,28545153.0,22556296.672
000016.SH,2013-06-27,1512.204,1511.491,1530.156,1498.277,1509.682,2.522,0.1671,26498660.0,20538146.16
000016.SH,2013-06-28,1552.383,1504.426,1562.387,1497.437,1512.204,40.179,2.657,31115161.0,23358146.16
000016.SH,2013-07-01,1549.374,1539.778,1551.115,1520.697,1552.383,-3.009,-0.1938,20650950.0,16582647.265
000016.SH,2013-07-02,1541.341,1546.854,1551.269,1519.441,1549.374,-8.033,-0.5185,22162322.0,18004113.573
000016.SH,2013-07-03,1522.911,1530.659,1530.659,1501.083,1541.341,-18.43,-1.1957,22903120.0,19222627.563
000016.SH,2013-07-04,1535.321,1511.516,1550.081,1503.454,1522.911,12.41,0.8149,23661680.0,21089101.498
000016.SH,2013-07-05,1542.049,1538.389,1556.592,1535.714,1535.321,6.728,0.4382,20566047.0,18309018.256
000016.SH,2013-07-08,1506.727,1518.876,1528.965,1502.236,1542.049,-35.322,-2.2906,19321461.0,16247602.448
000016.SH,2013-07-09,1505.299,1505.91,1513.334,1497.505,1506.727,-1.428,-0.0948,15615241.0,12508500.598
000016.SH,2013-07-10,1546.743,1505.706,1547.315,1500.774,1505.299,41.444,2.7532,23561411.0,20332972.238
000016.SH,2013-07-11,1635.66,1555.283,1653.587,1555.283,1546.743,88.917,5.7487,53675007.0,48441615.814
000016.SH,2013-07-12,1587.589,1626.549,1634.345,1585.507,1635.66,-48.071,-2.9389,34331760.0,31344718.018
000016.SH,2013-07-15,1604.662,1599.035,1631.99,1582.83,1587.589,17.073,1.0754,28001253.0,25593903.533
000016.SH,2013-07-16,1606.341,1597.331,1606.742,1579.448,1604.662,1.679,0.1046,21244408.0,18792151.122
000016.SH,2013-07-17,1582.141,1602.484,1612.571,1581.739,1606.341,-24.2,-1.5065,22297155.0,19368122.893
000016.SH,2013-07-18,1549.348,1575.667,1583.305,1547.091,1582.141,-32.793,-2.0727,20540311.0,17453867.654
000016.SH,2013-07-19,1511.4,1551.295,1557.703,1508.275,1549.348,-37.948,-2.4493,24139401.0,20924036.593
000016.SH,2013-07-22,1514.052,1493.987,1515.154,1485.06,1511.4,2.652,0.1755,19730656.0,15898461.419
000016.SH,2013-07-23,1555.837,1520.582,1569.735,1514.211,1514.052,41.785,2.7598,26842149.0,22712408.968
000016.SH,2013-07-24,1532.353,1541.928,1550.853,1512.973,1555.837,-23.484,-1.5094,22081387.0,18813234.433
000016.SH,2013-07-25,1529.299,1537.73,1548.197,1522.228,1532.353,-3.054,-0.1993,18748654.0,15998243.216
000016.SH,2013-07-26,1521.612,1521.594,1529.103,1512.61,1529.299,-7.687,-0.5026,13093462.0,11589676.569
000016.SH,2013-07-29,1484.21,1505.679,1505.679,1478.196,1521.612,-37.402,-2.4581,18891476.0,15319836.604
000016.SH,2013-07-30,1500.938,1490.823,1524.426,1483.571,1484.21,16.728,1.1271,18855543.0,16009595.753
000016.SH,2013-07-31,1504.167,1518.827,1535.847,1499.548,1500.938,3.229,0.2151,15876203.0,13645499.717
000016.SH,2013-08-01,1537.81,1513.802,1541.159,1508.805,1504.167,33.643,2.2367,20127161.0,17525297.011
000016.SH,2013-08-02,1536.505,1550.887,1558.829,1533.941,1537.81,-1.305,-0.0849,18107104.0,16095964.973
000016.SH,2013-08-05,1554.188,1540.488,1554.287,1533.0,1536.505,17.683,1.1509,15325227.0,14137677.651
000016.SH,2013-08-06,1556.297,1547.61,1564.485,1533.243,1554.188,2.109,0.1357,19475816.0,18348103.295
000016.SH,2013-08-07,1551.155,1554.882,1575.692,1548.491,1556.297,-5.142,-0.3304,21552891.0,19963862.907
000016.SH,2013-08-08,1544.624,1548.412,1561.338,1538.612,1551.155,-6.531,-0.421,15085552.0,14205110.486
000016.SH,2013-08-09,1553.044,1554.755,1562.253,1533.222,1544.624,8.42,0.5451,21720508.0,20827749.69
000016.SH,2013-08-12,1610.265,1560.163,1610.812,1557.563,1553.044,57.221,3.6844,36806351.0,36228735.036
000016.SH,2013-08-13,1619.743,1610.791,1621.888,1602.931,1610.265,9.478,0.5886,26353714.0,25112860.956
000016.SH,2013-08-14,1610.218,1622.209,1643.0,1605.283,1619.743,-9.525,-0.5881,23697562.0,22843741.325
000016.SH,2013-08-15,1595.152,1608.621,1624.335,1593.689,1610.218,-15.066,-0.9356,19520467.0,18182924.205
000016.SH,2013-08-16,1592.794,1590.915,1711.432,1573.72,1595.152,-2.358,-0.1478,52755401.0,45013980.199
000016.SH,2013-08-19,1608.865,1576.57,1617.335,1574.023,1592.794,16.071,1.009,26773638.0,24981563.93
000016.SH,2013-08-20,1594.54,1603.394,1628.683,1588.223,1608.865,-14.325,-0.8904,27386048.0,25162747.91
000016.SH,2013-08-21,1588.081,1601.3,1602.945,1575.461,1594.54,-6.459,-0.4051,18370623.0,17500234.032
000016.SH,2013-08-22,1582.618,1582.332,1606.349,1578.312,1588.081,-5.463,-0.344,17755033.0,16073233.972
000016.SH,2013-08-23,1566.293,1591.747,1595.944,1542.997,1582.618,-16.325,-1.0315,21106777.0,19176010.076
000016.SH,2013-08-26,1601.379,1573.224,1604.254,1566.015,1566.293,35.086,2.2401,23026029.0,21358939.823
000016.SH,2013-08-27,1602.002,1598.742,1609.064,1589.053,1601.379,0.623,0.0389,19215167.0,19375463.661
000016.SH,2013-08-28,1592.869,1591.348,1603.955,1577.492,1602.002,-9.133,-0.5701,27955865.0,27218013.113
000016.SH,2013-08-29,1588.153,1604.276,1607.02,1580.806,1592.869,-4.716,-0.2961,20597219.0,19461085.762
000016.SH,2013-08-30,1589.777,1586.522,1599.872,1575.77,1588.153,1.624,0.1023,23615249.0,23223392.347
000016.SH,2013-09-02,1591.934,1594.986,1601.144,1579.717,1589.777,2.157,0.1357,24759173.0,25779244.837
000016.SH,2013-09-03,1614.537,1596.467,1615.126,1591.212,1591.934,22.603,1.4198,25420372.0,24556925.054
000016.SH,2013-09-04,1613.537,1612.503,1620.151,1608.9,1614.537,-1.0,-0.0619,21894366.0,20715047.924
000016.SH,2013-09-05,1609.604,1615.527,1616.696,1606.31,1613.537,-3.933,-0.2438,16708930.0,17015210.948
000016.SH,2013-09-06,1625.854,1604.766,1630.295,1604.205,1609.604,16.25,1.0096,23507104.0,20855893.906
000016.SH,2013-09-09,1713.385,1643.176,1720.033,1643.176,1625.854,87.531,5.3837,66381022.0,57005160.344
000016.SH,2013-09-10,1737.581,1720.386,1738.35,1704.64,1713.385,24.196,1.4122,61578337.0,55881331.361
000016.SH,2013-09-11,1741.318,1745.501,1765.943,1736.185,1737.581,3.737,0.2151,56354686.0,53764222.805
000016.SH,2013-09-12,1772.664,1741.495,1798.962,1726.103,1741.318,31.346,1.8001,60270647.0,57747436.616
000016.SH,2013-09-13,1749.244,1764.032,1776.496,1742.976,1772.664,-23.42,-1.3212,38737326.0,39150868.31
000016.SH,2013-09-16,1738.248,1763.919,1765.47,1722.667,1749.244,-10.996,-0.6286,47366615.0,44087469.836
000016.SH,2013-09-17,1698.629,1744.385,1748.708,1697.11,1738.248,-39.619,-2.2792,41514179.0,40589840.897
000016.SH,2013-09-18,1700.587,1698.608,1710.475,1680.677,1698.629,1.958,0.1153,29026425.0,27027917.207
000016.SH,2013-09-23,1713.084,1707.898,1716.091,1694.936,1700.587,12.497,0.7349,28648254.0,27345221.887
000016.SH,2013-09-24,1673.558,1709.986,1710.108,1660.225,1713.084,-39.526,-2.3073,34495464.0,32421776.973
000016.SH,2013-09-25,1661.607,1671.538,1687.133,1658.021,1673.558,-11.951,-0.7141,24792636.0,23625989.844
000016.SH,2013-09-26,1632.695,1658.183,1658.183,1629.902,1661.607,-28.912,-1.74,28922381.0,26844604.683
000016.SH,2013-09-27,1639.152,1630.686,1641.009,1624.875,1632.695,6.457,0.3955,19965416.0,18514292.515
000016.SH,2013-09-30,1643.055,1648.149,1653.237,1634.926,1639.152,3.903,0.2381,17170541.0,16218420.545
000016.SH,2013-10-08,1659.713,1637.975,1664.21,1622.593,1643.055,16.658,1.0138,28736140.0,23571912.34
000016.SH,2013-10-09,1668.476,1653.087,1673.041,1647.382,1659.713,8.763,0.528,23777652.0,21053469.894
000016.SH,2013-10-10,1637.933,1670.786,1671.102,1635.274,1668.476,-30.543,-1.8306,25197288.0,22864587.617
000016.SH,2013-10-11,1669.268,1649.85,1672.017,1644.511,1637.933,31.335,1.9131,28201659.0,25667570.474
000016.SH,2013-10-14,1662.168,1670.728,1671.514,1656.734,1669.268,-7.1,-0.4253,28575655.0,25777575.87
000016.SH,2013-10-15,1656.259,1665.634,1666.97,1646.652,1662.168,-5.909,-0.3555,24921179.0,22149705.415
000016.SH,2013-10-16,1634.223,1652.585,1652.585,1626.261,1656.259,-22.036,-1.3305,24036685.0,22237054.236
000016.SH,2013-10-17,1627.177,1642.333,1647.239,1625.474,1634.223,-7.046,-0.4312,19355845.0,17485548.893
000016.SH,2013-10-18,1636.8,1630.552,1647.769,1628.094,1627.177,9.623,0.5914,18792756.0,16376943.725
000016.SH,2013-10-21,1657.583,1640.284,1659.566,1626.553,1636.8,20.783,1.2697,23190491.0,21386703.97
000016.SH,2013-10-22,1640.066,1656.638,1656.638,1636.192,1657.583,-17.517,-1.0568,22476446.0,19877575.993
000016.SH,2013-10-23,1638.499,1646.934,1669.999,1634.907,1640.066,-1.567,-0.0955,26266108.0,23849761.665
000016.SH,2013-10-24,1621.605,1633.931,1640.624,1618.614,1638.499,-16.894,-1.0311,21232070.0,18652256.417
000016.SH,2013-10-25,1611.519,1622.007,1635.84,1601.659,1621.605,-10.086,-0.622,24514716.0,21829630.839
000016.SH,2013-10-28,1610.686,1614.678,1616.983,1600.804,1611.519,-0.833,-0.0517,16188875.0,14812435.186
000016.SH,2013-10-29,1633.721,1615.428,1655.928,1606.341,1610.686,23.035,1.4301,36368210.0,32137311.394
000016.SH,2013-10-30,1653.417,1634.279,1654.393,1624.532,1633.721,19.696,1.2056,28200642.0,24005211.457
000016.SH,2013-10-31,1631.047,1645.122,1645.122,1629.294,1653.417,-22.37,-1.353,25536539.0,21315714.169
000016.SH,2013-11-01,1644.752,1633.029,1650.528,1628.122,1631.047,13.705,0.8403,20641779.0,19607811.126
000016.SH,2013-11-04,1638.512,1654.106,1659.757,1635.337,1644.752,-6.24,-0.3794,16504439.0,15577314.793
000016.SH,2013-11-05,1633.662,1629.793,1637.441,1611.238,1638.512,-4.85,-0.296,19584257.0,17611081.951
000016.SH,2013-11-06,1614.214,1623.85,1630.831,1613.36,1633.662,-19.448,-1.1905,18749472.0,17182441.06
000016.SH,2013-11-07,1610.584,1615.505,1619.372,1601.599,1614.214,-3.63,-0.2249,15909010.0,14624815.44
000016.SH,2013-11-08,1587.44,1603.221,1613.41,1585.621,1610.584,-23.144,-1.437,16881980.0,15550214.056
000016.SH,2013-11-11,1591.139,1587.587,1596.467,1579.378,1587.44,3.699,0.233,14867650.0,13661447.098
000016.SH,2013-11-12,1610.777,1595.649,1611.542,1595.649,1591.139,19.638,1.2342,15734974.0,15527084.794
000016.SH,2013-11-13,1569.245,1598.998,1599.192,1568.165,1610.777,-41.532,-2.5784,20171266.0,17633687.702
000016.SH,2013-11-14,1572.729,1571.598,1574.58,1559.566,1569.245,3.484,0.222,18089427.0,15727422.293
000016.SH,2013-11-15,1604.823,1573.912,1622.848,1573.68,1572.729,32.094,2.0407,29823863.0,28136174.825
