日期,农林牧渔,基础化工,钢铁,有色金属,电子,家用电器,食品饮料,纺织服饰,轻工制造,医药生物,公用事业,交通运输,房地产,商贸零售,社会服务,综合,建筑材料,建筑装饰,电力设备,国防军工,计算机,传媒,通信,银行,非银金融,汽车,机械设备,煤炭,石油石化,环保,美容护理
2000-05-25,1612.55,1353.51,1373.47,1365.36,1468.44,1225.05,1329.23,1483.82,1385.06,1454.9,1477.96,1443.55,1439.4,1521.34,1536.25,1464.15,1596.36,1516.74,1304.33,354.45,1383.29,401.91,1265.33,1039.57,564.1,1256.61,379.51,1514.99,1429.05,1375.93,1221.28
2000-05-26,1622.09,1348.83,1408.14,1360.87,1470.29,1228.79,1323.19,1459.18,1389.14,1472.59,1477.32,1441.23,1434.47,1513.6,1519.95,1460.45,1589.99,1520.47,1300.92,349.87,1388.98,404.07,1299.39,1022.1,552.62,1255.25,379.7,1536.36,1444.03,1385.01,1227.2
2000-05-29,1629.95,1372.25,1417.72,1388.42,1482.71,1229.44,1329.45,1476.34,1402.52,1484.53,1495.73,1450.71,1448.57,1520.14,1533.55,1457.33,1598.85,1527.16,1323.29,354.47,1408.28,405.85,1307.5,1017.99,558.31,1281.81,387.47,1592.13,1482.32,1394.93,1221.15
2000-05-30,1618.91,1345.82,1404.36,1367.66,1479.69,1212.49,1312.2,1449.04,1385.02,1460.62,1497.14,1438.33,1434.62,1504.91,1526.96,1459.5,1574.52,1516.68,1297.65,344.57,1393.18,397.69,1280.89,1004.97,546.87,1276.41,385.44,1603.25,1455.12,1380.7,1208.46
2000-05-31,1614.32,1358.49,1456.24,1373.59,1476.58,1221.97,1314.24,1457.01,1401.82,1478.79,1494.44,1446.22,1454.02,1513.87,1547.44,1470.04,1632.33,1521.13,1304.35,347.31,1383.91,395.38,1269.35,1003.79,557.25,1285.07,387.71,1617.74,1502.1,1394.24,1214.98
2000-06-01,1626.59,1364.02,1484.37,1370.01,1496.25,1222.06,1317.45,1465.35,1407.38,1479.05,1496.87,1455.51,1476.42,1519.25,1557.66,1471.19,1628.07,1531.63,1303.76,350.72,1383.11,389.74,1274.29,1005.9,564.08,1295.31,389.91,1578.72,1518.9,1394.14,1235.5
2000-06-02,1617.56,1377,1526.74,1401.74,1505.03,1239.25,1323.2,1462.51,1404.26,1487.03,1505.35,1473.64,1484.7,1512.8,1541.21,1475.99,1651.22,1552.63,1318.23,355.86,1379.46,388.28,1286.6,1014.8,563.24,1302.93,387.82,1580.12,1537.41,1384.01,1234.79
2000-06-05,1606.93,1361.37,1464.93,1395.67,1509.57,1253.56,1335.36,1438.58,1374.51,1476.83,1499.71,1460.99,1465.99,1494.46,1528.85,1466.14,1608.61,1535.66,1307.54,350.01,1392.58,389.39,1280.09,1010.35,553.1,1289.13,384.01,1549.54,1501.83,1365.54,1224.84
2000-06-06,1635.82,1386.34,1433.3,1420.88,1548.3,1263.95,1369.67,1458.2,1396.88,1491.51,1530.46,1470.6,1495.32,1519.1,1557.27,1483.87,1632.53,1554.64,1335.62,352.09,1432.48,397.02,1324.62,1019.01,558.13,1294.8,390.74,1579.36,1522.24,1403.86,1235.27
2000-06-07,1634.67,1390.18,1427.01,1415.54,1536.48,1263.52,1358.67,1465.89,1407.44,1504.71,1547.86,1500.32,1504.37,1535.92,1583.17,1485.31,1630.14,1545.51,1333.09,362.25,1422.57,393.65,1329.99,1029.14,570.94,1300.4,392.75,1610.07,1510.84,1407.69,1279.42
2000-06-08,1615.73,1382.79,1430.88,1402.81,1515.82,1252.06,1339.96,1444.72,1400.24,1490.35,1529.69,1492.63,1503.17,1519.24,1586.6,1469.91,1630.75,1533.03,1324.75,362.77,1393.1,390.79,1303.41,1036.5,572.9,1311.39,390.73,1645.63,1489.73,1392.86,1279.07
2000-06-09,1606.7,1367.21,1410.16,1388.91,1496.6,1241.44,1324.17,1430.69,1382.55,1472.28,1506.3,1460.09,1487.54,1504.52,1561.21,1461.62,1608.77,1515.54,1308.6,352.87,1373.82,389.56,1278.4,1018.33,556.6,1283.52,385.85,1625.66,1478.47,1368.24,1271.95
2000-06-12,1612.07,1378.34,1406.39,1397.17,1500.15,1263.39,1328.27,1435.03,1386.07,1475.27,1517.63,1473.98,1496.88,1508.96,1579.75,1471.8,1617.58,1531.31,1309.24,357.64,1357.04,387.53,1277.68,1024.18,555.62,1286.45,388.34,1629.1,1495.22,1399.7,1243.93
2000-06-13,1624.7,1398.15,1435.14,1419.54,1507.12,1275.9,1345.12,1451.35,1408.31,1512.12,1539.37,1491.82,1517.58,1527.81,1596.01,1487.24,1625.53,1545.79,1318.24,362.59,1362.1,389.91,1280.5,1031.39,563.12,1329.01,393.46,1613.8,1516.6,1414.9,1279.64
2000-06-14,1624.34,1396.76,1428.73,1408.45,1493.13,1260.06,1350.97,1442.99,1404.28,1501.15,1527.93,1499.18,1513.91,1526.13,1593.02,1484.9,1635.6,1545.83,1316,359.72,1339.36,384.54,1258.25,1039.53,570.51,1327.94,392.89,1602.52,1521.96,1416.26,1280.22
2000-06-15,1619.74,1404.96,1425.74,1415.77,1495.2,1262.8,1357.91,1449.4,1414.33,1507.99,1536.21,1503.38,1523.54,1536.42,1595.06,1498.69,1658.55,1555.38,1320.33,366.2,1342.53,377.82,1275.08,1046.18,586.55,1340.31,394.04,1625.14,1520.92,1428.16,1269.41
2000-06-16,1603.84,1390.41,1423.6,1420.97,1489.69,1254.04,1343.16,1439.06,1401.73,1501.25,1531.15,1496.81,1499.66,1522.78,1594.75,1481.37,1637.97,1537.01,1312.98,363.44,1341.79,382.75,1266.08,1029.46,574.59,1323.51,394.46,1640.08,1493.97,1403.13,1252.22
2000-06-19,1599.43,1387.44,1431.19,1420.54,1486.43,1256.61,1348.06,1433.85,1398.55,1488.75,1529.48,1487.3,1485.48,1518.3,1586.55,1467.11,1633.59,1533.46,1304.64,358.68,1338.93,386.87,1259.47,1019.2,568.78,1310.62,395.14,1642.1,1492.51,1383.48,1253.42
2000-06-20,1594.29,1376.88,1407.72,1401.78,1483.31,1242.09,1344.66,1425.17,1374.63,1471.71,1508.98,1470.65,1482.97,1502.67,1554.5,1451.26,1614.81,1528.03,1304.62,353.41,1336.49,382.88,1251.67,1013.72,559.62,1289.41,394.5,1623.25,1504.58,1366.98,1230.17
2000-06-21,1606.88,1392.3,1410.53,1424.66,1517.56,1255.07,1365.25,1431.84,1392.03,1490.41,1531.64,1481.73,1493.01,1508.65,1573.52,1470.82,1640.71,1548.03,1318.24,355.61,1371.9,385.93,1279.7,1015.92,565.11,1309.18,400.27,1631.5,1513.28,1390.49,1236.69
2000-06-22,1605.22,1398.2,1415.33,1411.41,1523.59,1257.49,1367.03,1437.68,1385,1493.45,1526.88,1482.32,1486.63,1510.25,1570.49,1483.77,1632.19,1550.01,1321.07,354.83,1361.96,389.46,1290.74,1013.68,557.53,1304.02,402.42,1647.97,1523.76,1393.69,1249.99
2000-06-23,1618.66,1412.64,1444.79,1432.81,1553.65,1264.85,1378.78,1442.35,1389.39,1527.38,1538.43,1498.67,1500.39,1521.33,1578.07,1501.49,1663.54,1574.15,1356.67,355.79,1410.35,391.73,1329.69,1013.59,565.5,1321.39,407.76,1656.13,1532.98,1410.65,1262.67
2000-06-26,1618.39,1428.72,1470.46,1467.14,1554.46,1276.17,1384.07,1456.55,1414.43,1551.83,1550.33,1506.8,1512.93,1531.94,1601.52,1495.14,1677.94,1577.13,1392.6,359.87,1393.16,391.96,1340.02,1012.98,562.07,1337.71,412.68,1660.47,1569.39,1426.16,1281.65
2000-06-27,1616.77,1436.99,1477.63,1469.99,1534.49,1271.46,1374.83,1450.4,1416.03,1547.35,1556.15,1503.44,1517.19,1527.07,1608.91,1484.46,1671.64,1557.14,1389.04,360.61,1366.24,392.71,1318.43,1008.25,555.84,1344.47,411.86,1686.21,1588.03,1417.79,1295.3
2000-06-28,1617.78,1426.34,1491.9,1485.76,1535.82,1274.5,1375.67,1449.38,1417.81,1571.34,1562.57,1501.91,1525.22,1538.59,1606.37,1495.85,1681.1,1559.89,1388.24,363.83,1374.29,385.57,1319.64,1008.86,567.67,1347.47,413.37,1669.62,1565.01,1411.75,1287.12
2000-06-29,1618.18,1415.47,1474.89,1484.35,1528.42,1271.6,1376.67,1446.3,1416.15,1578.74,1563,1499.13,1523.14,1530.48,1578.73,1496.83,1665.31,1554.16,1375.86,359.66,1371.17,381.46,1323.71,1004.32,563.17,1341.45,406.7,1646.73,1566.88,1409.21,1264.57
2000-06-30,1603.62,1408,1463.44,1472.79,1526.74,1264.02,1375.31,1439.76,1409.48,1555.86,1559.32,1490.85,1512.63,1518.83,1567.61,1483.49,1657.35,1555.28,1370.42,369.65,1355.21,385.74,1311.58,1010.07,562.81,1352.61,406.33,1636.27,1566.89,1399.02,1250.92
2000-07-03,1580.58,1381.77,1447.05,1453.61,1493.14,1236.62,1354.41,1423.57,1396.85,1536.85,1542.08,1457.84,1481.29,1499.76,1533.69,1461.95,1630.08,1533.81,1347.63,363.58,1320.11,375.17,1284.48,990.96,553.6,1346.09,398.92,1618.57,1547.76,1371.99,1222.1
2000-07-04,1594.41,1398.11,1462.58,1466.2,1506.7,1241.09,1370.41,1430.92,1406.96,1540.36,1552.7,1464.31,1490.8,1511.91,1542.34,1466.71,1643.27,1528.92,1385.59,365.17,1325.39,378.78,1300.01,994.99,556.24,1363.06,405.68,1640.08,1565.37,1398.39,1239.06
2000-07-05,1599.36,1397.6,1465.7,1468.17,1518.78,1238.16,1369.42,1425.57,1407.83,1536.89,1552.75,1466.45,1486.81,1511.51,1550.14,1472.98,1650.18,1524.61,1383.92,369.33,1323.66,377.27,1297.5,988.19,557.04,1352.4,410.13,1653.83,1570.75,1386.47,1224.22
2000-07-06,1601.89,1392.71,1480.23,1472.6,1514.08,1235.75,1359.79,1421.38,1400.28,1533.18,1544.42,1459.28,1476,1505.7,1538.53,1469.27,1653.9,1525.09,1372.12,363.41,1315.1,373.83,1291.75,990.21,554.12,1345.03,409.91,1638.22,1563.41,1385.8,1245.68
2000-07-07,1615.66,1421.43,1505.22,1491.44,1532,1250.46,1377.65,1435.25,1411.79,1556.46,1565.91,1496.37,1493.97,1523.76,1561.28,1481.19,1674.39,1541.46,1388.82,366.6,1324.08,373.34,1303.17,1000.87,559.02,1373.63,417.37,1679.95,1618.18,1406.55,1283.16
2000-07-10,1616.83,1437,1551.01,1514.61,1536.05,1252.86,1394.84,1437.63,1437.66,1577.6,1578.25,1508.06,1503.29,1532.04,1573.02,1483.19,1675,1553.35,1377.47,370.82,1309.83,369.86,1304.05,990.26,560.79,1416.78,421.04,1688.8,1634.9,1417.73,1299.41
2000-07-11,1621.45,1443.64,1538.56,1513.06,1557.17,1268.28,1403.1,1451.9,1446.87,1572.59,1586.91,1524.88,1517.57,1539.58,1580.39,1500.75,1676.26,1570.33,1385.03,369.81,1355.28,377.47,1341.16,1007.2,562.31,1413.67,421.45,1678.12,1637.07,1416.09,1290.99
2000-07-12,1616.44,1452.88,1594.94,1518.07,1558.01,1270.55,1407.36,1452.86,1453.17,1582.4,1598.23,1535.4,1519.59,1551.63,1593.52,1493.14,1681.87,1572.34,1382.3,371.26,1341,372.43,1326.85,1015.93,564,1429.97,423.53,1694.2,1647.73,1418.55,1304.76
2000-07-13,1616.63,1443.38,1568.82,1530.61,1598.43,1277.47,1401.22,1452.48,1444.81,1576.62,1587.65,1522.86,1525.79,1556.76,1595.12,1493.53,1663.6,1572.36,1393.84,367.02,1405.94,381.55,1376.02,1005.79,561.96,1409.22,423.89,1700.9,1636.13,1416.51,1277.24
2000-07-14,1626.56,1463.97,1568.02,1533.98,1600.04,1269.5,1408.74,1461.43,1447.52,1577.73,1588.56,1533.69,1533.88,1560.49,1604.68,1508.81,1676.02,1570.25,1400.16,370.01,1393.8,375.76,1371.39,1006.53,559.39,1430.4,424.91,1683.98,1672.66,1412.36,1272.49
2000-07-17,1619.58,1459.81,1559.57,1527.93,1591.87,1241.81,1402.49,1456.75,1444.23,1574.22,1573.31,1519.1,1522.12,1548.26,1593.24,1521.4,1666.98,1563.96,1386.67,369.26,1374.95,375.7,1366.8,998.46,556.41,1435.85,425.58,1651.29,1703.02,1417.44,1285.07
2000-07-18,1628.22,1469.21,1577.53,1538.06,1607.29,1247.76,1409.21,1467.7,1445.62,1578.65,1580.81,1523.54,1527.79,1558.64,1601.42,1532.08,1672.29,1577.53,1379.18,376.86,1396.31,380.16,1378.1,998.51,558.57,1441.67,425.85,1673.63,1725.81,1425.46,1327.32
2000-07-19,1634.04,1465.87,1574.08,1536.99,1601.62,1251.46,1412.74,1477.34,1461.17,1583.45,1584.37,1533.44,1525.1,1561.24,1605.47,1536.67,1668.64,1570.84,1374.82,373.22,1397.91,380.54,1368.35,1011.09,568.48,1445.04,430.43,1675.28,1721.11,1425.15,1327.09
2000-07-20,1651.86,1462.07,1575.61,1529.16,1587,1243.4,1413.11,1477.11,1462.42,1582.18,1580.25,1526.5,1525.49,1563.08,1611.06,1520.92,1670.35,1566.25,1364.35,376.49,1377.6,380.86,1346.1,1002.17,576.79,1448.73,432.21,1642.12,1717.92,1441.52,1339.56
2000-07-21,1658.36,1467.24,1579.34,1530.75,1579.84,1242.35,1405.61,1492,1483.88,1588.13,1583.39,1526.7,1530.9,1564.54,1609.46,1531.03,1678.9,1562.83,1365.66,373.06,1375.86,377.82,1360.72,1001.18,580.33,1461.41,431.85,1663.35,1715.96,1443.62,1328.17
2000-07-24,1663.57,1460.75,1586.34,1525.25,1567.39,1237.55,1396.12,1486.3,1486.48,1574.78,1583.81,1520.29,1539.21,1565.45,1590.88,1526.98,1680.6,1548.03,1355.43,371.21,1358.45,375.8,1346.93,993.44,578.93,1443.17,428.46,1640.13,1699.56,1447.62,1328.63
2000-07-25,1672.47,1460.3,1598.99,1526.85,1575.07,1240.23,1399.75,1496.11,1485.75,1586.24,1583.16,1526.2,1545.84,1567.22,1598.35,1532.04,1684.2,1550.64,1350.14,371.89,1356.57,375.08,1341.56,998.64,579.32,1453.56,431.74,1649.46,1699.08,1437.15,1340.38
2000-07-26,1680.16,1472.19,1611.73,1537.67,1597.78,1247.68,1409.43,1506.09,1510.77,1594.56,1589.73,1531.63,1557.13,1578.1,1613.04,1541.44,1709.77,1566.06,1362.16,372.99,1362.97,377.72,1358.71,993.81,582.29,1476.01,433.92,1664.13,1710.55,1446.25,1387.61
2000-07-27,1678.25,1471.03,1605.7,1534.91,1591.24,1254.36,1412.19,1501.33,1514.03,1596.13,1581.44,1527.02,1553.66,1578.41,1609.54,1539.33,1712.2,1567.08,1363.24,373.42,1373.19,376.63,1352.31,1057.94,599.38,1466.21,432.83,1679.28,1713.41,1428.87,1381.81
2000-07-28,1685.83,1473.4,1609.6,1535.57,1594.54,1249.77,1422.37,1511.2,1531.54,1598.31,1580.49,1526.37,1556.24,1575.69,1611.97,1544.45,1726.94,1570.75,1370.12,371.84,1396.98,378.58,1356.3,1031.18,591.57,1464.78,436.23,1690.13,1711.24,1424.72,1384.66
2000-07-31,1705.02,1476.32,1620.72,1552.48,1602.78,1246.81,1430.35,1520.26,1535.61,1597.22,1587.49,1527.97,1561.77,1593.66,1623.43,1558.95,1762.72,1578.67,1394.13,374.62,1454.06,383.76,1363.86,1033.53,594.49,1471.15,437.7,1712.39,1709,1431.43,1394.86
2000-08-01,1712.32,1480.97,1632.7,1550.27,1608.82,1249.6,1435.5,1521.19,1544.02,1603.09,1596.19,1529.82,1567.34,1600.85,1624.87,1559.27,1758.56,1571.75,1391.09,380.71,1438.2,386.13,1366.01,1035.79,598.63,1478.99,438.4,1719.03,1733.19,1436,1398.77
2000-08-02,1712.91,1483.04,1661.11,1563.76,1611.2,1243.72,1442.49,1528.16,1530.91,1604.45,1588.58,1525.08,1561.09,1602.04,1629.23,1558.73,1767.59,1568.75,1396.17,378.4,1455.25,387.04,1395.83,1021.32,593.5,1483.11,440.94,1713.95,1739.06,1436.45,1404.23
2000-08-03,1709.66,1489.4,1671.94,1568.13,1623.03,1249.62,1441.89,1529.84,1548.81,1605.05,1585.09,1526.22,1563.25,1596.1,1656.12,1560.62,1780.33,1575.68,1384.72,376.05,1479.88,387.54,1410.86,1021.27,590.08,1480.01,439.15,1742.97,1768.48,1442.36,1406.85
2000-08-04,1697.42,1476.68,1644.5,1557.23,1627.86,1249.2,1423.16,1511.34,1527.09,1598.57,1575.46,1511.92,1549.01,1583.87,1658.2,1554.7,1754.61,1563.06,1368.53,372.52,1478.56,391.29,1400.12,1021.37,585.83,1466.33,433.79,1735.47,1754.07,1433.65,1439.14
2000-08-07,1710.62,1486.19,1658.46,1552.57,1646.21,1250.11,1438.48,1511.89,1536.56,1596.45,1571.12,1515.53,1560.27,1599.4,1655.04,1564.63,1764.83,1558.8,1376.98,376.81,1503.2,397.78,1436.4,1022.97,586.51,1477.41,436.27,1727.01,1765.69,1447.93,1445.79
2000-08-08,1734.69,1491.22,1667.67,1569.22,1655.34,1248.29,1447.64,1525.46,1546.65,1606.13,1580.96,1520.45,1567.57,1613.55,1670.6,1581.43,1779.11,1574.6,1388.3,385.03,1514.9,396.65,1456.16,1020.14,590.73,1479.22,440.32,1756.01,1766.66,1448.52,1454.33
2000-08-09,1738.58,1494.98,1654.15,1573.49,1665.91,1261.46,1452.08,1538.72,1553.24,1612.72,1585.58,1523.66,1573.37,1627.19,1661.62,1590.16,1795.86,1596.2,1403.69,391.3,1539.04,402.04,1496.34,1027.79,593.54,1478.95,441.78,1743.26,1757.84,1449.65,1452.43
2000-08-10,1748.79,1493.48,1633.29,1591.45,1690.2,1255.8,1456.18,1547.07,1551.35,1611.42,1586.93,1524.55,1570.88,1628.65,1661.82,1603.16,1793.99,1608.03,1437.05,388.82,1555.81,402.38,1499.75,1020.52,587.49,1476.56,440.79,1747.13,1761,1454.94,1482.93
2000-08-11,1741.82,1491.84,1642.07,1588.32,1672.2,1256.05,1448.8,1550.97,1561.82,1619.53,1585.21,1531.16,1577.17,1618.05,1669,1593.72,1791.87,1599.54,1418.98,387.4,1513.24,401.78,1474.24,1023.15,586.31,1476.67,443.55,1742.44,1766.74,1451.56,1487.91
2000-08-14,1759.61,1506,1662.94,1607.11,1669.95,1259.27,1457.78,1561.39,1577.95,1636.71,1589.79,1540.56,1584.2,1632.46,1682.36,1607.73,1802.54,1593.61,1433.69,393.61,1492.44,402.63,1481.13,1034.51,593.42,1488.92,447.45,1749.05,1784.85,1461.68,1514.85
2000-08-15,1771.53,1510.1,1654.22,1614.32,1670,1258.29,1453.4,1560.01,1583.87,1638.08,1588.83,1538.07,1578.54,1636.48,1683.64,1607.73,1803.33,1598.43,1437.37,394.42,1497.38,399.46,1460.17,1025.91,596.89,1481.39,447.47,1750.05,1783.26,1477.34,1516.27
2000-08-16,1787.17,1521.93,1660.8,1614.9,1664.16,1267.79,1461.32,1564.13,1586.99,1633.57,1595.82,1543.83,1587.15,1649.67,1685.22,1608.68,1808.58,1591.86,1434.78,390.52,1488.3,397.68,1452.42,1031.27,605.23,1476.84,450.17,1738.4,1792.94,1488.32,1531.44
2000-08-17,1791.69,1522.46,1662.06,1620.46,1662.97,1278.11,1461.9,1573.27,1587.34,1625.36,1601.24,1546.71,1585.41,1650.82,1690.47,1608.2,1803.25,1594.35,1435,393.85,1488.85,398.55,1459.48,1037.99,600.45,1484.6,453.95,1746.1,1793.02,1487.08,1532.16
2000-08-18,1793.3,1524.31,1656.72,1624.82,1665.07,1279.23,1463.66,1573.13,1582,1629.18,1600.85,1548.8,1583.69,1652.51,1709,1612.35,1808.61,1601.86,1439.83,394.39,1468.9,395.85,1454.2,1032.4,607.24,1484.48,454.68,1746.7,1790.59,1490.49,1508.79
2000-08-21,1792.66,1546.87,1682.52,1643.16,1661.44,1291.23,1482.37,1590.13,1593.66,1637.61,1617.67,1557.45,1593.12,1667.96,1713.64,1625.83,1842.69,1615.7,1425.64,401.89,1436.17,394.28,1443.26,1028.27,618.03,1489.33,462.1,1765.22,1804.5,1515.33,1565.15
2000-08-22,1751.01,1513.6,1658,1612.08,1642.58,1260.45,1458.58,1558.33,1572.28,1621.14,1592.56,1543.79,1569.72,1632.69,1694.24,1590.15,1809.03,1596.84,1405.76,389.36,1425.95,392.21,1428.4,1015.73,599.46,1475.27,452.99,1733.3,1784.41,1479.94,1511.29
2000-08-23,1748.05,1498.24,1639.09,1611.52,1640.6,1256.85,1446.3,1545.06,1565.5,1615.51,1571.18,1526.49,1558.68,1622.56,1666.7,1569.58,1792.44,1588.19,1394.89,389.26,1403.35,386.98,1422.9,1011.42,602.09,1468.34,450.55,1701.14,1757.99,1463.74,1500.15
2000-08-24,1749.75,1503.51,1638.8,1629.45,1651.8,1265.35,1464.42,1555.66,1594.91,1623.78,1586.94,1532.94,1573.09,1637.12,1679.33,1571.86,1818.85,1586.05,1404.45,390.75,1407.94,388.28,1420.8,1011.94,607.42,1475.22,452.39,1705.62,1760.54,1474.45,1466.91
2000-08-25,1757.56,1516.6,1652.48,1634.2,1657.44,1268.37,1477.96,1571.43,1611.61,1643.54,1595.62,1548.28,1584.77,1649.1,1681.9,1590.96,1840.66,1593.36,1423.26,396.57,1441.99,391.36,1439.11,1013.9,610.26,1483.44,453.83,1719.86,1775.31,1487.3,1488.51
2000-08-28,1795.07,1530.11,1660.91,1643.81,1661.37,1275.32,1478.26,1590.3,1636.1,1656.37,1600.78,1562.64,1591.09,1676.58,1708.9,1601.95,1853.45,1606.31,1435.71,406.9,1432.92,393.01,1445.37,1012.31,616,1494.05,461.36,1716.03,1793.24,1507.34,1502.86
2000-08-29,1807.64,1538.17,1679.54,1644.02,1656.14,1275.33,1482.91,1590.56,1647.68,1671.08,1611.52,1563.16,1595.56,1673.69,1710.11,1598.75,1862.15,1594.56,1432.4,405.76,1425.57,392.74,1455.68,1008.04,621.56,1498.01,464.36,1715.77,1797.74,1522.11,1532.62
2000-08-30,1803.79,1514.69,1645.89,1617.52,1643.31,1257.08,1469.86,1565.58,1642.76,1649.55,1594.99,1548.08,1578.16,1645.93,1691.06,1576.96,1833.7,1574.4,1414.45,394.67,1413.91,391.27,1427.24,1000.25,607.93,1471.02,458.7,1695.41,1782.73,1497.23,1508.49
2000-08-31,1765.19,1471.12,1585.7,1565.02,1603.22,1225.23,1433.65,1517.92,1597.15,1608.79,1550.53,1510.32,1529.68,1602.15,1638.43,1543.43,1789.99,1542.89,1384.9,380.41,1374.49,383.6,1393.5,993.72,587,1429.48,446.78,1653.96,1730.16,1451.06,1456.26
2000-09-01,1753.97,1452.47,1567.77,1542.18,1588.05,1220.92,1418.04,1514.84,1567.16,1600.2,1531.18,1492.75,1513.83,1593.74,1627.11,1528,1769.25,1528.34,1360.33,378.5,1353.1,378.17,1374.39,992.65,582.86,1413.83,443.4,1636.64,1709.54,1421.1,1442.36
2000-09-04,1780.95,1462.81,1574.24,1560.77,1596.87,1223.82,1427.05,1531.24,1587.38,1626.03,1539.32,1493.32,1519.92,1606.24,1643.19,1530.2,1799.34,1526.43,1365.13,384.46,1356.25,380.05,1398.39,988.7,593.55,1416.05,448.24,1653.82,1724.84,1428.76,1461.22
2000-09-05,1758.01,1431.93,1532.76,1529.26,1575.47,1195.85,1396.77,1503.48,1555.38,1592.2,1513.4,1463.24,1492.72,1567.33,1612.37,1495.73,1771.44,1486.31,1327.75,372.76,1324.41,370.16,1379.49,961.77,575.54,1372.28,442.95,1631.32,1694.44,1391.89,1445.09
2000-09-06,1732.24,1404.59,1494.09,1492.36,1565.14,1174.06,1368.24,1483.23,1526.54,1557.07,1482.28,1429.28,1457.91,1543.51,1588.94,1474.19,1756.9,1444.23,1297.48,359.33,1304.61,367.46,1389.49,942.81,577.63,1347.37,434.72,1616.18,1650.46,1367.22,1428.66
2000-09-07,1754.39,1425.25,1523.87,1516.24,1572.36,1185.4,1381.78,1501.21,1558.45,1576.06,1495.36,1446.86,1477.65,1561.57,1601.61,1491.08,1778.44,1460.12,1309.26,364.31,1313.99,372.04,1396.45,950.51,589.62,1369.19,442.72,1638.45,1676.9,1386.03,1447.96
2000-09-08,1747.72,1433.72,1525.38,1527.47,1583.12,1189.96,1387.83,1514.58,1566.24,1577.44,1496.8,1442.09,1483.41,1561.7,1612.05,1495.93,1790.08,1475.16,1317.06,365.03,1339.04,376.86,1414.75,948.91,591.81,1370.32,444.33,1642.85,1687.46,1393.58,1476.6
2000-09-11,1743,1447.75,1529.51,1554.82,1583.17,1199.04,1395.77,1539.46,1564.83,1584.52,1501.96,1453.3,1491.97,1584.4,1623.81,1500.34,1810.35,1479.35,1325.86,372.2,1336.4,375.82,1426.85,948.81,611.86,1377.03,445.89,1663.18,1698.54,1398.23,1488.25
2000-09-12,1760.21,1456.81,1546.95,1560.5,1585.97,1213.46,1405.01,1542.57,1568.62,1597.18,1511.01,1466.32,1510.11,1592.02,1624.48,1509.61,1820.62,1484.59,1333.82,371.38,1333.21,373.29,1421.32,959.99,635.41,1382.84,445.8,1671.52,1709.45,1407.86,1501.74
2000-09-13,1767.09,1470.21,1559.71,1566.77,1595.46,1217.14,1410.48,1541.67,1580.28,1597.53,1525.41,1471.84,1516.57,1603.19,1635.83,1509.74,1825.1,1496.88,1336.48,372.77,1341.44,376.01,1411.24,969.8,623.41,1390.01,446.78,1666.67,1756.78,1420.02,1495.12
2000-09-14,1755.38,1458.3,1540.55,1571.26,1591.4,1205.02,1400.13,1547.89,1567.83,1593.42,1520.21,1460.2,1512.39,1596.86,1637.68,1506.81,1817.71,1485.32,1342.51,375.78,1339.88,379.17,1404.46,956.56,628.25,1380.29,448.18,1666.5,1742.24,1406.49,1476.26
2000-09-15,1747.98,1462.14,1534.57,1578.94,1590.83,1211.22,1397.1,1564.5,1572.77,1595.22,1519.08,1456,1515.97,1601.38,1640.13,1495.14,1821.1,1479.73,1337.99,373.76,1327.37,377.71,1400.76,951.73,619.48,1381.6,448.75,1671.38,1749.29,1415.27,1478.61
2000-09-18,1723.04,1443.26,1513.68,1556.91,1562.83,1195.73,1379.87,1548.57,1534.84,1572.61,1485.72,1430.67,1488.88,1584.26,1610.21,1469.67,1795.97,1459.48,1308.95,365.04,1297.3,372.38,1382.34,938.12,605.64,1357.02,442.76,1653.38,1726.72,1394.43,1462.4
2000-09-19,1700.39,1410.09,1474.39,1520.67,1525.49,1171.9,1345.85,1523.16,1485.04,1532.75,1447.06,1400.83,1456.91,1547.39,1564.77,1432.24,1757.44,1411.37,1275.19,351.97,1269.26,360.62,1353.47,914.19,594.18,1322.92,431.51,1606.83,1701.01,1355.82,1443.42
2000-09-20,1727.68,1431.45,1492.02,1538.01,1534.73,1179.51,1355.09,1542.96,1494.28,1543.87,1457.88,1422.15,1474.32,1561.66,1578.93,1439.7,1775.79,1425.71,1289.91,355.69,1281.06,361.23,1356.74,920.11,612.31,1335.16,435.63,1623.96,1724.17,1368.78,1465.32
2000-09-21,1723.22,1416.17,1477.14,1529.11,1516.18,1175.45,1347.97,1518.33,1482.62,1539.74,1447.63,1409.36,1460.31,1546.43,1569.66,1430.6,1765.64,1415.08,1274.17,351.13,1268.97,360.42,1344.59,917.43,616.28,1327.1,431.98,1601.78,1720.31,1357.99,1461.77
2000-09-22,1713.71,1403.34,1457.9,1520.08,1514.69,1165.83,1342.83,1501.27,1467.48,1528.94,1428.72,1397.14,1445.6,1534.29,1557.39,1419.32,1738.28,1403.08,1264.72,345.3,1260.78,355.49,1349.02,909.49,606.08,1314.49,428.82,1591.68,1690.65,1340.98,1453.87
2000-09-25,1703.37,1385.04,1445.58,1502.78,1504.19,1158.5,1330.43,1474.32,1460.37,1515.47,1413.71,1385.23,1436.25,1515.34,1555.11,1404.75,1727.78,1382.37,1263.05,341.03,1262.41,353.17,1353.16,916.07,603.2,1305.23,427.21,1580.15,1652.55,1334.82,1428.56
